IDEmpresa,Variable,ProbabilidadEmision
58,PM2.5,0.6000000000000001
58,SO2,0.2444444444444444
59,CO,0.6000000000000001
59,NO,0.8444444444444444
59,NO2,0.8444444444444444
59,NOX,0.8888888888888888
59,PM10,0.8
59,PM2.5,0.7333333333333334
59,SO2,0.8666666666666667
60,CO,0.6444444444444445
60,NO,0.6888888888888889
60,NO2,0.6888888888888889
60,NOX,0.7333333333333333
60,PM10,0.8
60,PM2.5,0.8
60,SO2,0.7555555555555555
61,CO,0.4444444444444444
61,NO,0.7111111111111111
61,NO2,0.7777777777777778
61,NOX,0.8222222222222223
61,PM10,0.5777777777777778
61,PM2.5,0.5777777777777778
61,SO2,0.3777777777777778
62,CO,0.2666666666666667
62,NO,0.2666666666666667
62,NO2,0.2666666666666667
62,NOX,0.3111111111111111
62,PM10,0.4222222222222222
62,PM2.5,0.35555555555555557
62,SO2,0.3111111111111111
63,CO,0.4444444444444444
63,NO,0.7111111111111111
63,NO2,0.7777777777777778
63,NOX,0.8222222222222223
63,PM10,0.5777777777777778
63,PM2.5,0.5777777777777778
63,SO2,0.3777777777777778
64,CO,0.6000000000000001
64,NO,0.6888888888888889
64,NO2,0.6888888888888889
64,NOX,0.7333333333333333
64,PM10,0.8
64,PM2.5,0.8
64,SO2,0.7555555555555555
65,CO,0.6444444444444445
65,NO,0.6444444444444445
65,NO2,0.6444444444444445
65,NOX,0.6888888888888889
65,PM10,0.8
65,PM2.5,0.8
65,SO2,0.7111111111111111
66,CO,0.6444444444444445
66,NO,0.6444444444444445
66,NO2,0.6444444444444445
66,NOX,0.6888888888888889
66,PM10,0.8
66,PM2.5,0.8
66,SO2,0.7111111111111111
67,CO,0.6444444444444445
67,NO,0.6444444444444445
67,NO2,0.6444444444444445
67,NOX,0.6888888888888889
67,PM10,0.8
67,PM2.5,0.8
67,SO2,0.7111111111111111
68,CO,0.4444444444444444
68,NO,0.7111111111111111
68,NO2,0.7777777777777778
68,NOX,0.8222222222222223
68,PM10,0.5777777777777778
68,PM2.5,0.5777777777777778
68,SO2,0.3777777777777778
69,CO,0.6000000000000001
69,NO,0.6888888888888889
69,NO2,0.6888888888888889
69,NOX,0.7333333333333333
69,PM10,0.8
69,PM2.5,0.8
69,SO2,0.7555555555555555
70,CO,0.3111111111111111
70,NO,0.4444444444444444
70,NO2,0.4444444444444444
70,NOX,0.4444444444444444
70,PM10,0.7333333333333334
70,PM2.5,0.6000000000000001
70,SO2,0.2444444444444444
71,CO,0.6000000000000001
71,NO,0.6000000000000001
71,NO2,0.6000000000000001
71,NOX,0.6444444444444445
71,PM10,0.6666666666666666
71,PM2.5,0.6666666666666666
71,SO2,0.6222222222222222
72,CO,0.4444444444444444
72,NO,0.7111111111111111
72,NO2,0.7777777777777778
72,NOX,0.8222222222222223
72,PM10,0.5777777777777778
72,PM2.5,0.5777777777777778
72,SO2,0.3777777777777778
73,CO,0.4444444444444444
73,NO,0.7111111111111111
73,NO2,0.7777777777777778
73,NOX,0.8222222222222223
73,PM10,0.5777777777777778
73,PM2.5,0.5777777777777778
73,SO2,0.3777777777777778
74,CO,0.6444444444444445
74,NO,0.6444444444444445
74,NO2,0.6444444444444445
74,NOX,0.6888888888888889
74,PM10,0.8
74,PM2.5,0.8
74,SO2,0.7111111111111111
75,CO,0.5777777777777778
75,NO,0.7777777777777778
75,NO2,0.7111111111111111
75,NOX,0.7555555555555555
75,PM10,0.8444444444444444
75,PM2.5,0.8444444444444444
75,SO2,0.7777777777777778
76,CO,0.5777777777777778
76,NO,0.7777777777777778
76,NO2,0.7111111111111111
76,NOX,0.7555555555555555
76,PM10,0.8444444444444444
76,PM2.5,0.8444444444444444
76,SO2,0.7777777777777778
77,CO,0.6444444444444445
77,NO,0.6444444444444445
77,NO2,0.6444444444444445
77,NOX,0.6888888888888889
77,PM10,0.8
77,PM2.5,0.8
77,SO2,0.7111111111111111
78,CO,0.5333333333333334
78,NO,0.7555555555555555
78,NO2,0.7555555555555555
78,NOX,0.7999999999999999
78,PM10,0.8
78,PM2.5,0.8
78,SO2,0.5555555555555556
79,CO,0.5777777777777778
79,NO,0.7777777777777778
79,NO2,0.7111111111111111
79,NOX,0.7555555555555555
79,PM10,0.8444444444444444
79,PM2.5,0.8444444444444444
79,SO2,0.7777777777777778
80,CO,0.6444444444444445
80,NO,0.6444444444444445
80,NO2,0.6444444444444445
80,NOX,0.6888888888888889
80,PM10,0.8
80,PM2.5,0.8
80,SO2,0.7111111111111111
81,CO,0.6444444444444445
81,NO,0.6444444444444445
81,NO2,0.6444444444444445
81,NOX,0.6888888888888889
81,PM10,0.8
81,PM2.5,0.8
81,SO2,0.7111111111111111
82,CO,0.6444444444444445
82,NO,0.6444444444444445
82,NO2,0.6444444444444445
82,NOX,0.6888888888888889
82,PM10,0.8
82,PM2.5,0.8
82,SO2,0.7111111111111111
83,CO,0.3111111111111111
83,NO,0.4444444444444444
83,NO2,0.4444444444444444
83,NOX,0.4444444444444444
83,PM10,0.7333333333333334
83,PM2.5,0.6000000000000001
83,SO2,0.2444444444444444
84,CO,0.6444444444444445
84,NO,0.7777777777777778
84,NO2,0.7777777777777778
84,NOX,0.8222222222222223
84,PM10,0.8444444444444444
84,PM2.5,0.8444444444444444
84,SO2,0.911111111111111
85,CO,0.6444444444444445
85,NO,0.6444444444444445
85,NO2,0.6444444444444445
85,NOX,0.6888888888888889
85,PM10,0.8
85,PM2.5,0.8
85,SO2,0.7111111111111111
86,CO,0.6444444444444445
86,NO,0.6444444444444445
86,NO2,0.6444444444444445
86,NOX,0.6888888888888889
86,PM10,0.8
86,PM2.5,0.8
86,SO2,0.7111111111111111
87,CO,0.6444444444444445
87,NO,0.6444444444444445
87,NO2,0.6444444444444445
87,NOX,0.6888888888888889
87,PM10,0.8
87,PM2.5,0.8
87,SO2,0.7111111111111111
88,CO,0.6444444444444445
88,NO,0.6444444444444445
88,NO2,0.6444444444444445
88,NOX,0.6888888888888889
88,PM10,0.8
88,PM2.5,0.8
88,SO2,0.7111111111111111
89,CO,0.6444444444444445
89,NO,0.6444444444444445
89,NO2,0.6444444444444445
89,NOX,0.6888888888888889
89,PM10,0.8
89,PM2.5,0.8
89,SO2,0.7111111111111111
90,CO,0.6444444444444445
90,NO,0.6444444444444445
90,NO2,0.6444444444444445
90,NOX,0.6888888888888889
90,PM10,0.8
90,PM2.5,0.8
90,SO2,0.7111111111111111
91,CO,0.6444444444444445
91,NO,0.6444444444444445
91,NO2,0.6444444444444445
91,NOX,0.6888888888888889
91,PM10,0.8
91,PM2.5,0.8
91,SO2,0.7111111111111111
92,CO,0.6444444444444445
92,NO,0.6444444444444445
92,NO2,0.6444444444444445
92,NOX,0.6888888888888889
92,PM10,0.8
92,PM2.5,0.8
92,SO2,0.7111111111111111
93,CO,0.6444444444444445
93,NO,0.6444444444444445
93,NO2,0.6444444444444445
93,NOX,0.6888888888888889
93,PM10,0.8
93,PM2.5,0.8
93,SO2,0.7111111111111111
94,CO,0.6444444444444445
94,NO,0.6444444444444445
94,NO2,0.6444444444444445
94,NOX,0.6888888888888889
94,PM10,0.8
94,PM2.5,0.8
94,SO2,0.7111111111111111
95,CO,0.6444444444444445
95,NO,0.6444444444444445
95,NO2,0.6444444444444445
95,NOX,0.6888888888888889
95,PM10,0.8
95,PM2.5,0.8
95,SO2,0.7111111111111111
96,CO,0.6444444444444445
96,NO,0.6444444444444445
96,NO2,0.6444444444444445
96,NOX,0.6888888888888889
96,PM10,0.8
96,PM2.5,0.8
96,SO2,0.7111111111111111
97,CO,0.6000000000000001
97,NO,0.6888888888888889
97,NO2,0.6888888888888889
97,NOX,0.7333333333333333
97,PM10,0.8
97,PM2.5,0.8
97,SO2,0.7555555555555555
98,CO,0.6444444444444445
98,NO,0.6444444444444445
98,NO2,0.6444444444444445
98,NOX,0.6888888888888889
98,PM10,0.8
98,PM2.5,0.8
98,SO2,0.7111111111111111
99,CO,0.6444444444444445
99,NO,0.8444444444444444
99,NO2,0.8444444444444444
99,NOX,0.8888888888888888
99,PM10,0.8
99,PM2.5,0.8
99,SO2,0.911111111111111
100,CO,0.6444444444444445
100,NO,0.6444444444444445
100,NO2,0.6444444444444445
100,NOX,0.6888888888888889
100,PM10,0.8
100,PM2.5,0.8
100,SO2,0.7111111111111111
101,CO,0.2666666666666667
101,NO,0.2666666666666667
101,NO2,0.2666666666666667
101,NOX,0.3111111111111111
101,PM10,0.4222222222222222
101,PM2.5,0.35555555555555557
101,SO2,0.3111111111111111
102,CO,0.6444444444444445
102,NO,0.6444444444444445
102,NO2,0.6444444444444445
102,NOX,0.6888888888888889
102,PM10,0.8
102,PM2.5,0.8
102,SO2,0.7111111111111111
103,CO,0.2666666666666667
103,NO,0.2666666666666667
103,NO2,0.2666666666666667
103,NOX,0.3111111111111111
103,PM10,0.4222222222222222
103,PM2.5,0.35555555555555557
103,SO2,0.3111111111111111
104,CO,0.6444444444444445
104,NO,0.6444444444444445
104,NO2,0.6444444444444445
104,NOX,0.6888888888888889
104,PM10,0.8
104,PM2.5,0.8
104,SO2,0.7111111111111111
105,CO,0.6444444444444445
105,NO,0.6444444444444445
105,NO2,0.6444444444444445
105,NOX,0.6888888888888889
105,PM10,0.8
105,PM2.5,0.8
105,SO2,0.7111111111111111
106,CO,0.6444444444444445
106,NO,0.6444444444444445
106,NO2,0.6444444444444445
106,NOX,0.6888888888888889
106,PM10,0.8
106,PM2.5,0.8
106,SO2,0.7111111111111111
107,CO,0.6444444444444445
107,NO,0.6444444444444445
107,NO2,0.6444444444444445
107,NOX,0.6888888888888889
107,PM10,0.8
107,PM2.5,0.8
107,SO2,0.7111111111111111
108,CO,0.6444444444444445
108,NO,0.6444444444444445
108,NO2,0.6444444444444445
108,NOX,0.6888888888888889
108,PM10,0.8
108,PM2.5,0.8
108,SO2,0.7111111111111111
109,CO,0.4000000000000001
109,NO,0.7555555555555555
109,NO2,0.8222222222222223
109,NOX,0.8666666666666667
109,PM10,0.5777777777777778
109,PM2.5,0.5777777777777778
109,SO2,0.4222222222222223
110,CO,0.5777777777777778
110,NO,0.7111111111111111
110,NO2,0.7111111111111111
110,NOX,0.7555555555555555
110,PM10,0.8
110,PM2.5,0.8
110,SO2,0.5111111111111111
111,CO,0.6000000000000001
111,NO,0.8888888888888888
111,NO2,0.8888888888888888
111,NOX,0.9333333333333333
111,PM10,0.8
111,PM2.5,0.8
111,SO2,0.9555555555555555
112,CO,0.6444444444444445
112,NO,0.6444444444444445
112,NO2,0.6444444444444445
112,NOX,0.6888888888888889
112,PM10,0.8
112,PM2.5,0.8
112,SO2,0.7111111111111111
113,CO,0.6444444444444445
113,NO,0.6444444444444445
113,NO2,0.6444444444444445
113,NOX,0.6888888888888889
113,PM10,0.8
113,PM2.5,0.8
113,SO2,0.7111111111111111
114,CO,0.6444444444444445
114,NO,0.6444444444444445
114,NO2,0.6444444444444445
114,NOX,0.6888888888888889
114,PM10,0.8
114,PM2.5,0.8
114,SO2,0.7111111111111111
115,CO,0.6444444444444445
115,NO,0.6444444444444445
115,NO2,0.6444444444444445
115,NOX,0.6888888888888889
115,PM10,0.8
115,PM2.5,0.8
115,SO2,0.7111111111111111
116,CO,0.4444444444444444
116,NO,0.7111111111111111
116,NO2,0.7777777777777778
116,NOX,0.8222222222222223
116,PM10,0.5777777777777778
116,PM2.5,0.5777777777777778
116,SO2,0.3777777777777778
117,CO,0.6444444444444445
117,NO,0.6444444444444445
117,NO2,0.6444444444444445
117,NOX,0.6888888888888889
117,PM10,0.8
117,PM2.5,0.8
117,SO2,0.7111111111111111
118,CO,0.4444444444444444
118,NO,0.7111111111111111
118,NO2,0.7777777777777778
118,NOX,0.8222222222222223
118,PM10,0.5777777777777778
118,PM2.5,0.5777777777777778
118,SO2,0.3777777777777778
119,CO,0.4444444444444444
119,NO,0.7111111111111111
119,NO2,0.7777777777777778
119,NOX,0.8222222222222223
119,PM10,0.5777777777777778
119,PM2.5,0.5777777777777778
119,SO2,0.3777777777777778
120,CO,0.6444444444444445
120,NO,0.6444444444444445
120,NO2,0.6444444444444445
120,NOX,0.6888888888888889
120,PM10,0.8
120,PM2.5,0.8
120,SO2,0.7111111111111111
121,CO,0.6444444444444445
121,NO,0.6444444444444445
121,NO2,0.6444444444444445
121,NOX,0.6888888888888889
121,PM10,0.8
121,PM2.5,0.8
121,SO2,0.7111111111111111
122,CO,0.4444444444444444
122,NO,0.7111111111111111
122,NO2,0.7777777777777778
122,NOX,0.8222222222222223
122,PM10,0.5777777777777778
122,PM2.5,0.5777777777777778
122,SO2,0.3777777777777778
123,CO,0.6444444444444445
123,NO,0.6444444444444445
123,NO2,0.6444444444444445
123,NOX,0.6888888888888889
123,PM10,0.8
123,PM2.5,0.8
123,SO2,0.7111111111111111
124,CO,0.3111111111111111
124,NO,0.4444444444444444
124,NO2,0.4444444444444444
124,NOX,0.4444444444444444
124,PM10,0.7333333333333334
124,PM2.5,0.6000000000000001
124,SO2,0.2444444444444444
125,CO,0.6444444444444445
125,NO,0.6444444444444445
125,NO2,0.6444444444444445
125,NOX,0.6888888888888889
125,PM10,0.8
125,PM2.5,0.8
125,SO2,0.7111111111111111
126,CO,0.6444444444444445
126,NO,0.6444444444444445
126,NO2,0.6444444444444445
126,NOX,0.6888888888888889
126,PM10,0.8
126,PM2.5,0.8
126,SO2,0.7111111111111111
127,CO,0.6444444444444445
127,NO,0.6444444444444445
127,NO2,0.6444444444444445
127,NOX,0.6888888888888889
127,PM10,0.8
127,PM2.5,0.8
127,SO2,0.7111111111111111
128,CO,0.6444444444444445
128,NO,0.6444444444444445
128,NO2,0.6444444444444445
128,NOX,0.6888888888888889
128,PM10,0.8
128,PM2.5,0.8
128,SO2,0.7111111111111111
129,CO,0.6444444444444445
129,NO,0.6444444444444445
129,NO2,0.6444444444444445
129,NOX,0.6888888888888889
129,PM10,0.8
129,PM2.5,0.8
129,SO2,0.7111111111111111
130,CO,0.6444444444444445
130,NO,0.6444444444444445
130,NO2,0.6444444444444445
130,NOX,0.6888888888888889
130,PM10,0.8
130,PM2.5,0.8
130,SO2,0.7111111111111111
131,CO,0.6000000000000001
131,NO,0.6888888888888889
131,NO2,0.6888888888888889
131,NOX,0.7333333333333333
131,PM10,0.8
131,PM2.5,0.8
131,SO2,0.7555555555555555
132,CO,0.6444444444444445
132,NO,0.6444444444444445
132,NO2,0.6444444444444445
132,NOX,0.6888888888888889
132,PM10,0.8
132,PM2.5,0.8
132,SO2,0.7111111111111111
133,CO,0.6000000000000001
133,NO,0.6888888888888889
133,NO2,0.6888888888888889
133,NOX,0.7333333333333333
133,PM10,0.8
133,PM2.5,0.8
133,SO2,0.7555555555555555
134,CO,0.6000000000000001
134,NO,0.6000000000000001
134,NO2,0.6000000000000001
134,NOX,0.6444444444444445
134,PM10,0.6666666666666666
134,PM2.5,0.6666666666666666
134,SO2,0.6222222222222222
135,CO,0.6444444444444445
135,NO,0.6444444444444445
135,NO2,0.6444444444444445
135,NOX,0.6888888888888889
135,PM10,0.8
135,PM2.5,0.8
135,SO2,0.7111111111111111
136,CO,0.6000000000000001
136,NO,0.6888888888888889
136,NO2,0.6888888888888889
136,NOX,0.7333333333333333
136,PM10,0.8
136,PM2.5,0.8
136,SO2,0.7555555555555555
137,CO,0.6444444444444445
137,NO,0.6444444444444445
137,NO2,0.6444444444444445
137,NOX,0.6888888888888889
137,PM10,0.8
137,PM2.5,0.8
137,SO2,0.7111111111111111
138,CO,0.6000000000000001
138,NO,0.6000000000000001
138,NO2,0.6000000000000001
138,NOX,0.6444444444444445
138,PM10,0.6666666666666666
138,PM2.5,0.6666666666666666
138,SO2,0.6222222222222222
139,CO,0.6000000000000001
139,NO,0.6888888888888889
139,NO2,0.6888888888888889
139,NOX,0.7333333333333333
139,PM10,0.8
139,PM2.5,0.8
139,SO2,0.7555555555555555
140,CO,0.6000000000000001
140,NO,0.6888888888888889
140,NO2,0.6888888888888889
140,NOX,0.7333333333333333
140,PM10,0.8
140,PM2.5,0.8
140,SO2,0.7555555555555555
141,CO,0.3111111111111111
141,NO,0.4444444444444444
141,NO2,0.4444444444444444
141,NOX,0.4444444444444444
141,PM10,0.7333333333333334
141,PM2.5,0.6000000000000001
141,SO2,0.2444444444444444
142,CO,0.6000000000000001
142,NO,0.6888888888888889
142,NO2,0.6888888888888889
142,NOX,0.7333333333333333
142,PM10,0.8
142,PM2.5,0.8
142,SO2,0.7555555555555555
143,CO,0.6444444444444445
143,NO,0.6444444444444445
143,NO2,0.6444444444444445
143,NOX,0.6888888888888889
143,PM10,0.8
143,PM2.5,0.8
143,SO2,0.7111111111111111
144,CO,0.6000000000000001
144,NO,0.7777777777777778
144,NO2,0.7777777777777778
144,NOX,0.8222222222222223
144,PM10,0.8444444444444444
144,PM2.5,0.7777777777777778
144,SO2,0.8666666666666667
145,CO,0.6888888888888889
145,NO,0.7333333333333333
